gene249,gene493,gene245,gene267,gene1635,gene1423,gene897,gene377,gene765,gene1494,gene822,gene625,gene1884,gene513,gene1843,gene365,gene1897,gene1772,gene66,gene1771,gene1060,gene111,gene824,gene1042,gene1582,gene812,gene26,gene391,gene1730,gene780,gene992,gene138,gene1247,gene892,gene1325,gene802,gene411,gene14,gene1634,gene1285,gene571,gene964,gene581,gene1421,gene739,gene241,gene1892,gene1293,gene609,gene1231,gene806,gene1411,gene187,gene662,gene1648,gene399,gene31,gene415,gene286,gene1671,gene62,gene1943,gene1111,gene1058,gene520,gene75,gene1581,gene1674,gene1873,gene67,gene1546,gene47,gene1002,gene1406,gene1387,gene1326,gene1153,gene1974,gene495,gene1256,gene737,gene1473,gene1451,gene43,gene1263,gene1334,gene181,gene548,gene49,gene619,gene1623,gene1679,gene1659,gene1668,gene100,gene1917,gene1836,gene1614,gene1900,gene141,gene451,gene137,gene1770,gene1286,gene190,gene1511,gene1260,gene143,gene559,gene1365,gene1967,gene918,gene601,gene1526,gene1887,gene549,gene1472,gene1549,gene882,gene201,gene1067,gene1346,gene1960,gene515,gene1924,gene652,gene830,gene1209,gene1004,gene661,gene72,gene199,gene698,gene1248,gene1867,gene561,gene453,gene1194,gene1583,gene994,gene1227,gene1466,gene127,gene1258,gene1047,gene83,gene980,gene866,gene1221,gene758,gene1489,gene993,gene1972,gene440,gene102,gene617,gene648,gene590,gene627,gene169,gene979,gene422,gene1799,gene1504,gene1115,gene1574,gene1886,gene1328,gene39,gene42,gene41,gene40,gene1501,gene1672,gene437,gene86,gene550,gene1808,gene1560,gene538,gene1187,gene1761,gene732,gene1381,gene147,gene1197,gene1894,gene1073,gene345,gene679,gene419,gene221,gene940,gene70,gene1196,gene1168,gene1983,gene639,gene834,gene517,normal
-0.519955,-1.03132,-0.850672,-0.507966,-0.59211,-0.664787,-0.383528,-0.600602,-0.853935,-0.082354,-0.540821,1.41426,0.38354,1.53426,0.295547,1.21839,-0.155531,-0.122918,-0.554353,-0.119256,1.19396,-1.24886,-1.00154,0.511566,0.631842,-0.628641,-0.094156,2.03475,1.94624,1.24233,0.080533,1.22688,-0.026357,-0.954304,0.66273,0.75245,-0.144669,0.08924,0.495191,-1.47659,1.45107,1.39719,-0.192416,-0.639759,-0.157096,1.19385,-0.399639,0.248389,-1.72618,0.666836,-0.189243,-0.947809,1.48725,0.806329,1.43015,1.42009,0.927299,-1.32622,0.120024,1.52745,1.17118,-0.597248,0.561282,-0.899562,0.591088,0.370877,0.200714,0.000707,0.676643,-0.55613,1.12556,0.382338,0.321425,1.20802,0.282819,-0.428146,-0.228593,-0.803114,0.917764,0.659446,-1.14482,0.038383,0.920067,0.645849,1.98152,1.11016,-0.80433,-0.355435,-0.916677,0.960928,-0.549321,2.3757,1.19501,-0.80954,-0.078586,-1.77506,-0.621916,-0.264363,1.03388,1.39028,0.713919,-0.16392,0.376637,0.372345,0.18962,2.07533,2.19659,-0.013049,0.166003,-0.296263,-1.18721,0.556174,0.802866,0.315167,1.15762,-1.1343,1.525,1.49427,1.0297,-1.25846,1.08385,0.492176,1.16652,0.477582,0.525809,0.542807,1.66351,1.05402,1.90979,1.00247,0.477703,1.50292,1.04553,-1.1776,0.243401,0.476811,-0.325942,1.49871,2.21266,1.34504,1.30441,0.731996,0.556273,0.990111,0.126167,0.959887,-0.164479,-1.33644,0.119545,-0.082893,1.16733,0.390308,0.434316,1.41577,0.998342,-1.06189,-1.12494,0.28313,-0.391751,-0.385167,1.44141,-0.870597,1.15048,0.81042,1.81136,-0.4311,1.55391,0.111234,-0.091051,-0.091051,-0.091051,-0.091051,-0.481526,-1.35102,-0.325139,0.773966,1.14624,0.725407,-0.472282,0.829824,1.58135,1.21975,0.383723,-0.025592,1.41422,-0.76215,0.410761,0.530454,-1.06933,1.27729,0.098178,-0.693228,-0.909645,-2.09807,-0.319514,1.34426,0.366879,0.938319,1.16372,1.28783,T
0.599858,0.43863,0.611852,0.551036,1.08682,0.937619,1.24151,-0.09786,-0.01211,1.10551,0.858329,-0.868588,0.824277,-0.864145,1.24167,-0.749135,0.24657,-1.89395,0.199548,-2.02135,-1.04332,0.654532,1.02377,-1.28104,-1.08085,0.932187,-0.784606,-0.071346,-0.379806,-1.5329,-0.288297,-1.3012,0.677782,0.607102,-1.33631,0.06325,0.241862,0.026216,-0.398219,0.740329,-1.38622,-1.03086,-0.404407,1.58114,0.362439,-1.49089,0.357574,-0.058028,0.59105,-0.345112,0.649178,0.910867,-0.438834,1.50228,-0.729767,-1.40577,-1.16694,0.942603,0.525757,-0.834091,-1.35048,1.06391,0.288476,0.641805,-0.844052,-0.405176,0.532407,0.622387,0.581065,1.45485,-1.77075,-0.982086,-0.383628,-0.441982,1.3333,-0.008729,-0.191518,1.02081,-0.014148,0.09317,1.1181,-0.410269,1.71184,-1.16096,-1.12493,-0.711423,0.686975,1.00221,-0.302387,-0.974021,0.865424,0.413666,-0.806418,-1.02748,0.271412,0.301769,1.02749,-0.494911,-0.442611,0.263758,1.09969,0.433051,-0.608121,0.638282,0.349936,-0.389818,-1.11829,2.00366,2.24785,2.07252,0.884921,1.70598,0.731316,0.279296,0.777311,-0.541586,-0.87156,0.44026,0.340505,0.730098,-1.11047,-0.667192,-0.034539,-1.12138,-0.660333,-0.984861,-0.295401,-0.921929,2.34234,0.393117,-0.840688,-0.656753,-1.16014,0.239339,-0.649301,0.854521,-1.05689,-0.235662,-1.25654,-0.631285,-0.642751,-1.01965,-1.39531,0.754896,-0.764693,-1.1373,-1.83766,0.747922,-0.680753,0.964098,-0.568519,0.702898,0.066142,-0.72154,-0.30619,-1.60891,-0.460395,-1.67718,-1.10529,1.58076,0.014525,0.298957,0.579221,-0.824202,-0.691518,0.587765,-2.05171,-1.23763,1.74657,1.74657,1.74657,1.74657,0.597722,0.505141,0.056983,-1.26923,-0.754386,-1.19375,-0.232545,-0.966156,-1.05044,-0.265408,-0.702111,-1.35402,-0.830905,0.108809,0.684156,1.04688,1.61025,0.753514,0.708546,1.09379,0.078256,0.527075,-1.3341,0.30302,-0.420188,1.31105,-0.06248,0.494042,T
-0.555301,-0.636079,-1.16856,-0.844443,-0.50069,-1.46176,-0.306894,-0.61041,-0.898644,-0.648994,-0.741258,0.86473,-0.122161,1.47687,-0.97647,1.29923,0.037054,1.03858,-0.42201,0.776607,1.29364,-1.38494,-0.127546,0.524236,0.808642,-0.220999,1.22905,1.28405,1.195,0.761157,0.267972,1.13184,-0.927801,-1.02261,0.806401,1.32426,-0.158181,0.660668,0.567523,-1.52159,0.900338,0.980158,0.927079,-0.228135,-0.129771,0.550741,-1.04314,0.546118,-0.353646,0.757074,-0.265381,-0.73655,1.39385,-0.187673,1.71366,1.04052,0.969328,-1.39504,-0.416346,0.708197,1.42543,0.124988,-0.042274,0.393743,1.03732,-0.07956,-0.466058,-2.46461,0.448561,-1.30799,0.338635,0.837644,0.360173,2.09793,-0.832502,-0.052898,0.091124,0.032861,-0.097788,0.007494,-0.605321,0.302627,1.10858,1.11562,1.74486,1.69392,-1.34416,-0.92055,-1.76415,1.48376,-0.976085,1.627,2.05714,-1.58645,-0.662143,-0.935249,-0.630881,-0.256939,0.134963,1.44834,-0.852821,-0.321327,-0.009578,0.24703,0.184377,1.25758,0.657076,-0.135253,-0.317059,0.722814,-0.621773,0.147618,0.878673,0.240633,1.62291,-0.620216,1.61456,0.327947,0.703409,-0.862562,0.687928,0.134728,1.03549,0.651767,0.414625,0.788221,1.10303,1.35953,0.446818,0.965232,0.417466,1.72573,0.722943,0.608893,1.51035,0.389184,-0.933567,1.4138,1.21813,0.887237,1.94446,0.342307,0.732342,0.570642,-0.411855,0.085722,-1.38618,-1.25023,1.33202,-0.406154,1.67674,0.087526,-0.243685,1.03687,1.37034,-1.07669,0.051413,0.393195,1.0209,0.438469,0.5717,-0.464129,0.478401,-0.35171,1.35101,-1.90735,0.520075,-0.730672,-0.066805,-0.066805,-0.066805,-0.066805,-1.29075,-1.58439,-0.275334,0.912517,1.03037,0.913383,-1.90654,1.08289,1.33317,0.095549,0.016348,-0.603538,1.69162,0.461307,-0.572059,1.32119,-0.285814,1.1787,-2.07822,-0.435979,-1.02619,-1.25101,-0.411036,0.509636,0.01953,-0.090007,1.43362,0.523296,T
-0.812223,-1.81962,-0.69526,-0.887238,-0.473529,-1.42388,-1.43747,-1.84239,-1.31511,-1.16982,0.03238,-0.586901,0.196685,1.57361,-1.47666,-0.62817,-0.59695,0.720509,-1.16559,0.448353,0.811741,-1.51314,-0.107511,0.581099,0.009349,-0.188338,-0.361516,0.20662,1.63027,0.958484,0.312696,0.953752,0.238369,-0.038188,0.798432,0.042885,-0.654091,-0.261051,1.10529,-1.70247,1.2351,-0.099636,1.01921,-0.563425,-0.529306,0.994408,-1.50261,0.497749,-0.367721,0.647336,-1.66015,-1.47857,0.922916,-0.43059,1.77255,1.41636,1.21558,-1.83364,0.478658,-0.166675,0.832687,-1.08774,-0.345331,0.396124,-0.506258,-1.11742,-1.17788,-0.591747,-0.726319,-0.443294,0.570128,0.256259,0.712378,0.853536,-0.466701,-0.148306,-0.702625,-2.09649,0.733244,0.957234,-0.331573,0.947452,0.36304,0.60125,2.07392,0.717796,-0.27061,0.114393,-1.04055,0.778922,-1.47272,0.489429,1.12814,-0.770963,-0.00204,-1.03706,0.212274,-0.538798,0.199974,1.50438,-0.74139,-1.3346,-0.760527,-0.035779,0.08174,1.07015,-0.126443,0.01792,-0.225292,-0.688157,-1.64543,-0.109814,0.775818,0.054569,0.649956,-0.1474,-0.217414,1.28455,1.15501,0.050692,1.41373,1.2871,-0.543908,0.364233,0.850186,1.73723,1.70745,1.51176,0.975645,0.077017,1.22538,1.00891,1.74705,-0.146754,0.130897,0.297285,0.232299,1.45948,0.517083,0.896233,0.737348,0.49028,0.988459,-0.476035,0.930289,-0.632351,0.348583,-0.087647,1.17119,-1.81671,1.75868,-1.33051,-0.050218,1.58501,-0.523172,-0.609067,-0.267589,0.540827,-1.85485,0.624321,-0.688358,-0.273201,0.926638,-0.655931,-0.171361,-1.01193,1.03911,0.572141,-0.713094,-0.713094,-0.713094,-0.713094,-0.802734,0.48375,-0.345571,0.140782,0.876948,1.76239,0.317211,1.22167,1.93213,-1.39171,-1.85065,0.449538,1.55481,0.702311,-1.24743,-0.799661,0.646469,0.628635,-1.37138,-0.362399,-0.305896,-1.07165,-0.078134,1.2812,0.440481,-0.592587,0.45779,-0.871819,T
0.722843,-0.045496,-0.437148,-0.287848,2.03197,0.939908,1.2743,1.19715,-0.406948,1.67218,1.13283,-1.04714,2.11149,-1.44487,1.71361,-1.82877,1.18468,-2.02707,0.822526,-0.32067,-2.00506,1.00469,1.01622,-1.21863,-0.90618,1.33577,-2.05231,-0.890666,-0.702439,-2.51688,-0.221209,-0.879672,1.876,1.77205,-1.60597,-1.56779,0.542136,0.731312,0.3805,0.523206,-1.82413,-1.87932,-1.06132,1.74981,0.653352,-1.94801,0.984154,-0.20562,0.714668,1.24914,1.5614,2.018,-1.37861,1.78051,-1.08771,-1.57026,-2.10507,1.01058,1.36188,-1.34472,-1.43925,-0.273363,0.760826,-0.840531,-1.63697,-2.27738,0.718677,1.22721,1.38026,0.558756,-0.147119,-2.48946,-0.650998,-0.716761,1.55022,1.32549,-0.246246,0.80134,-0.845494,-0.623356,0.960619,0.299841,2.2423,-2.36283,-0.628593,-1.0352,1.90387,1.23127,0.22681,-0.542265,1.42739,-1.07258,0.139076,-0.070238,-1.45673,1.20801,1.23322,0.394375,-0.830404,-1.00088,1.73123,-0.622615,-1.00743,0.93098,0.613424,-0.14626,-1.84897,0.039026,-0.494487,0.630255,0.9527,1.76798,0.65428,0.570697,0.525068,-0.967804,-1.13856,1.29278,0.837929,1.27811,-1.97239,-3.11988,-0.399722,-1.47833,-0.613564,-2.20419,-0.835201,-0.847649,2.23109,-1.21384,-1.67073,-0.856393,-0.033115,-0.67468,-0.97252,1.09395,-0.2629,0.155544,-0.422554,-1.71436,-0.501844,-1.28637,-1.73669,1.08602,-1.04887,-0.349504,-0.731366,1.62667,-0.795858,-0.329842,-0.101883,1.35095,-1.63679,-0.586515,-1.37696,-1.25404,0.234963,-1.16182,-1.49007,1.50555,-2.29357,1.44682,0.739333,-0.852523,-1.39014,1.4793,-1.13491,-0.513372,1.45447,1.45447,1.45447,1.45447,0.099579,0.945694,0.079021,-1.19657,-0.351405,-0.89919,1.05042,-0.782276,-0.688576,0.457884,-0.335532,-0.837044,0.126656,0.143545,1.03629,-0.99386,1.24544,-0.527837,0.77404,1.15464,-0.108524,0.646316,-0.668202,0.176843,0.478703,0.317309,-0.065396,1.63189,F
1.05895,1.02057,1.01145,1.12261,1.76835,0.928112,1.56699,0.70518,0.135997,1.39229,1.38981,-0.390316,1.52619,-0.959614,1.24374,-1.57021,0.832899,-0.577775,0.970187,-1.17226,-0.718323,1.45427,0.288176,-1.74383,-1.50066,-0.122164,-1.29718,-0.489039,-0.050225,-1.32353,-1.77707,-1.94645,2.12103,1.53156,1.04866,0.033377,0.822366,0.061964,-0.547843,0.440555,-1.68236,-0.731827,-0.267776,1.51084,1.84319,-1.36105,0.464721,-0.620577,1.66149,0.040161,2.04592,1.34854,-1.12531,1.64602,-1.77077,-1.6552,-1.75303,1.13416,-0.706996,-0.721404,-1.49418,0.443273,1.13389,-0.011834,-0.329198,-0.735744,2.01076,1.06052,0.961318,1.47842,-1.33898,-1.55984,-2.16396,-0.064103,1.57816,1.15043,-0.446536,1.54126,-0.420072,-0.113752,1.59115,-1.3034,1.30675,-1.39597,-1.0161,-1.41616,1.32886,1.74601,0.111185,-1.0774,0.155169,0.134077,-0.545639,-0.821521,0.069464,0.768901,1.01906,1.98668,-0.081017,-1.46329,1.56041,1.34438,-0.245632,-1.09332,0.205135,0.439056,0.393373,-0.295846,-0.45528,1.6562,0.849325,0.735634,-1.85525,-2.23833,-0.566188,-0.898356,0.555928,0.678826,0.375611,1.66681,-1.65889,-2.01115,0.262037,-1.77095,-1.80606,-0.500364,0.104801,-0.744203,2.88289,-0.400418,-1.72815,-0.863303,-1.57177,-1.75519,-0.052539,0.289805,-0.840788,-0.880912,-0.197394,-1.84637,-0.362945,-1.79048,-2.40528,0.832704,-0.380491,-1.18329,-0.896886,0.662599,-1.17227,1.16701,-0.449453,1.86974,-0.282249,-1.87207,0.032692,-0.569716,-1.75269,-1.95206,0.179302,1.73109,-0.553987,1.39699,-0.401939,1.2789,-0.864663,1.31685,-1.20658,-1.2154,1.14776,1.14776,1.14776,1.14776,1.69736,0.886422,0.510553,-1.33655,-0.22474,-3.38864,0.97576,-0.836712,-1.46823,1.32903,0.932904,-0.874898,-2.16965,-1.24213,1.6593,0.360156,1.33164,0.934034,-0.858531,1.63886,-1.62965,-0.154488,-0.01661,0.196255,0.155819,-0.418249,0.734035,2.11157,T
1.57605,1.77076,1.5735,1.56643,1.15771,1.66433,1.07333,-0.193367,0.939973,1.51957,1.43652,-0.742501,0.464037,-0.448451,1.27054,-0.585003,2.32443,-0.648038,0.220449,0.454598,-2.19259,1.01514,1.60952,-0.327921,-1.56279,1.58955,0.200882,-1.46684,-0.405359,-0.56643,-1.43879,0.024796,1.2657,1.60826,-0.357415,-0.862904,0.502012,1.06366,-1.65702,1.44066,0.592101,-0.960893,-0.275533,1.69996,1.51443,-0.42685,1.91059,-0.390914,0.819944,0.523334,1.61158,0.945557,0.707357,1.31324,-0.037903,-1.36277,-0.416265,1.38999,-1.22125,0.216881,-0.023093,-0.559591,1.95587,-0.668647,-0.246427,-0.382357,1.7747,1.38192,0.105941,1.18121,0.155837,-0.277942,-0.777109,-0.804543,0.639998,0.923347,-1.34366,1.59082,-0.364866,-0.578289,1.32626,-1.53934,-0.165276,-0.376796,-0.345873,-0.019932,-0.166532,0.833434,0.494845,0.007966,1.01933,-0.656155,-0.159034,0.53706,0.255911,1.58199,-0.08266,1.41809,-0.702097,-0.319481,1.41959,0.26454,-0.038135,-0.540231,0.057667,-0.643754,-0.126817,1.48758,1.53352,2.34618,1.15948,-1.59508,-0.65771,-1.11452,-0.275868,-0.367008,0.201086,-0.403999,-0.292081,1.4108,-0.476873,-0.695947,-0.18341,-1.3091,1.09927,-0.266941,0.072934,0.480867,1.6947,-1.01419,-0.668212,0.32205,-0.492333,-0.438673,0.514761,2.17955,1.3223,0.057664,-1.37969,0.431363,0.011603,-0.980518,0.141719,1.67051,-0.298695,-0.866035,1.01316,0.409068,-0.625063,1.55987,-0.129125,1.26092,0.469301,0.059953,-0.182639,1.41809,-1.46484,-1.38169,-0.83349,0.87644,-0.682182,0.454792,-0.221555,1.77536,-2.62615,0.873525,-2.66984,0.596004,1.80924,1.80924,1.80924,1.80924,1.10024,0.476958,1.58968,0.58766,0.386,-1.04965,0.85217,-0.202625,-0.895092,2.10949,0.578924,0.698383,-0.485876,-1.4995,1.04036,1.19463,0.092826,0.502673,-0.444319,0.535147,-2.10289,-0.126482,-1.39095,-0.178592,-1.02329,-0.139058,-0.472318,0.282683,F
0.030126,0.0915,-1.1418,-1.29431,0.256466,-1.23214,-1.47911,-0.137593,-1.27574,-0.998734,-0.814681,0.408603,0.978003,-0.076921,0.32156,1.56077,-0.570807,-1.01455,-0.601971,-0.10376,0.099636,-0.865263,-0.182079,0.247767,0.465937,0.371397,0.789484,0.231837,1.00526,1.12017,0.067244,0.819415,-0.429052,-0.740748,-0.107617,1.28207,1.45896,-0.015205,0.55689,-0.063933,1.65847,-0.588088,0.979085,-0.070253,0.009652,0.904817,-0.340433,0.619135,1.65342,0.131005,-0.399479,0.591306,0.120442,-1.61961,-0.260794,-0.937039,1.09864,-0.376758,0.068878,-0.355162,0.084732,-1.62923,-0.364483,-1.09626,0.228424,0.532079,-0.381297,-0.258331,-1.41948,0.004581,-1.73767,-1.29362,-0.212737,-0.972744,-0.908996,0.973455,0.545571,-0.664367,0.420979,0.96134,-0.180541,-1.18653,0.18958,0.094367,0.228966,0.000836,-0.495867,1.37131,0.596625,0.176584,1.71908,0.732214,0.639543,0.991817,1.14828,-3.12738,0.830725,0.335829,0.583201,1.06194,0.186113,0.468076,1.03655,-1.66786,0.471411,-0.232491,0.275816,-0.528322,0.054208,-0.914249,-0.336353,-0.600375,0.571031,0.908711,-0.628029,-1.41646,1.57132,-0.890247,0.647082,0.142402,-0.993579,-1.90773,-0.41348,-1.02187,-0.626549,-0.296465,0.827094,0.428803,-0.419488,-1.41074,-2.33487,1.22523,-1.72172,-0.499964,0.878617,-0.261403,0.654399,0.609311,-0.123481,-0.015027,0.910718,-1.93953,0.207862,-1.65872,0.475153,-1.67346,1.45637,0.296165,-0.266773,0.257981,-0.127938,-1.03744,0.60478,0.409375,0.812806,1.32759,-1.13412,-1.58145,0.064968,1.00632,0.061267,1.42663,-0.414357,3.43303,0.910097,0.976409,-1.55158,-0.228233,-0.210999,-0.210999,-0.210999,-0.210999,-0.078514,-0.055741,-0.939576,0.868159,0.165468,-1.86287,1.17965,0.277169,-1.22132,-1.42855,1.32122,0.224512,-1.06727,0.953892,-0.032368,1.1728,0.426293,0.668145,-0.057823,0.850654,-0.800326,0.519428,0.494224,0.123419,0.138595,-0.964083,-0.640512,0.174275,F
-0.157616,-0.605867,-0.70697,-0.528896,-0.714096,-2.399,-0.965835,-0.761555,-0.477421,-1.66023,-0.338188,1.10302,-0.022909,0.302623,-0.987474,1.59749,-0.005134,1.63779,0.701599,1.29574,0.919813,-1.17179,0.191892,0.92831,-0.016673,0.376875,1.23318,1.04911,1.05983,0.661468,0.540014,0.991608,-0.324867,-1.14013,0.478586,0.92673,0.817462,0.954973,0.365443,-1.23448,1.73172,0.697066,0.575527,-0.429681,0.327219,1.20603,-0.495257,0.26629,-0.825865,0.755582,-0.489471,1.03851,1.22232,-1.96327,1.93757,1.33852,1.11126,-0.67429,0.547933,-0.033978,1.18908,-0.050736,0.429437,-0.080707,1.27893,-0.257762,-0.129107,-0.599245,-0.819217,-0.74945,1.84505,0.88396,-0.209136,0.754257,-0.805755,0.914349,0.644523,-0.518267,0.162093,-0.792883,0.00602,-0.988952,-1.55589,1.34948,1.35458,1.1996,-0.421042,-0.532281,-1.12736,1.72297,-0.570784,-0.326022,1.43668,-0.250222,-0.18868,-0.997469,-0.281184,0.086765,0.502989,2.31592,-0.729028,-0.885746,0.114235,0.649269,0.08359,0.588605,0.232676,-0.318756,-0.170047,-1.17768,-0.803379,-0.304098,-1.12345,-0.110561,-0.075143,0.215384,1.19998,-0.404027,0.393822,0.431584,1.39372,0.692848,0.986655,0.92704,0.05765,1.53212,0.862551,1.6203,-0.528229,-0.045952,0.400812,1.62884,0.618283,0.288258,1.34342,-0.272462,0.974632,1.86964,-0.542114,2.35868,1.47953,0.640814,0.957014,-0.807056,0.713768,0.115359,1.11915,-1.13256,0.821782,-0.550621,1.68897,-0.849066,0.704381,1.42064,0.993778,0.538938,-0.582631,-0.075425,-0.753992,-0.729892,0.012648,-0.146436,-0.77564,0.823287,0.961406,-1.01764,1.16365,0.933397,-0.168507,-0.168507,-0.168507,-0.168507,-0.409576,0.488611,-0.464984,1.22017,1.53781,0.694183,-0.838287,1.53987,1.24331,-0.277755,0.184884,1.06176,0.598656,0.430512,-0.813317,1.03015,-0.321686,1.01717,-1.13178,-0.260959,-0.648402,-1.13105,0.673945,-0.173557,0.480417,-1.20079,1.31091,0.351642,T
-0.089325,-0.502564,-0.373917,-0.417712,-0.418085,-0.911255,-0.466957,-0.552491,-0.504203,-1.1708,0.002858,0.61061,0.789164,-0.301566,-0.879937,0.331564,-0.210578,0.988891,0.07843,0.299417,0.963417,-0.142185,-0.478148,0.005421,0.501312,0.13039,0.862574,-0.38617,0.551896,1.17316,0.927626,0.442042,-0.185507,-1.16679,-0.247855,0.457329,0.547735,0.156209,0.27357,0.067617,0.354646,0.015224,1.67021,0.421396,0.532049,0.22438,0.468867,1.00531,-0.682708,0.155658,0.187946,0.846012,-0.329167,-1.72047,0.805741,0.460502,0.41402,0.123163,1.14417,0.814943,0.340833,-1.16072,0.424577,-0.167644,-0.009747,0.25918,0.221161,0.308916,-0.397775,-1.67309,1.56434,0.300301,0.705098,-0.175947,0.364502,0.396896,0.629881,0.183191,-0.250021,-0.297975,0.173199,0.163159,0.222269,0.871351,0.223703,0.31601,0.792969,-0.434787,1.29117,0.453712,0.941111,-0.31908,0.866988,-0.639758,0.173398,0.295722,0.89433,-0.250946,0.204894,1.2003,-0.987852,-1.03276,1.08646,-0.189604,-0.31272,-0.295696,0.307472,-0.232668,-0.278362,-0.854664,0.156256,1.13373,0.121969,0.828021,-0.831537,1.40011,0.034776,-1.40896,0.2956,1.28613,0.011806,0.087256,0.2913,0.079012,-0.385359,1.45995,0.538903,0.28773,-0.934302,-2.37935,-0.258748,0.637873,1.52853,0.374809,0.501501,-0.200346,0.254005,0.803653,0.391173,0.105058,0.677884,0.050024,0.870048,-0.970386,1.04707,0.699515,-0.013529,-0.324834,0.372661,-0.595606,0.265655,-0.144131,1.06951,0.200468,0.507985,0.176032,0.413292,-0.767891,0.966282,-0.180355,-1.97228,0.174433,-1.64788,0.701477,0.202929,-0.115925,0.375235,-0.201938,0.017416,0.017416,0.017416,0.017416,-2.20463,0.935685,0.322427,0.521373,1.24348,-0.776961,0.66925,0.412416,0.304155,-0.504358,-0.311166,-0.408843,1.00289,0.912919,0.147729,0.813666,-0.462054,0.865719,-0.156881,-0.141933,1.33257,1.32958,0.706696,-0.853129,-1.23827,-1.55778,0.127124,0.017093,T
1.40224,0.448844,1.64685,1.6256,0.74671,1.36077,0.570068,0.114126,0.888538,0.730165,1.68828,-1.8871,1.14845,-0.643549,0.530078,-0.758717,1.67077,-0.660027,1.40136,-0.953051,-0.353998,1.66272,1.50242,-1.08873,-3.24299,1.52307,0.131929,-1.8568,-0.116214,-0.701447,0.441401,-0.698884,0.925903,0.032779,-1.76304,-2.09821,1.74813,1.39249,0.560978,1.16002,-0.905747,-1.7522,-0.275803,1.43235,0.429912,-0.76431,1.11417,0.281015,1.41098,1.43506,0.739728,0.357966,-0.121524,0.047351,0.168818,-0.125266,-0.58236,1.45893,1.17544,-0.52204,-0.073715,1.35616,1.49616,1.13443,-2.14081,-1.93877,-0.061904,1.44905,0.018724,0.193194,-0.001706,0.142583,0.156176,-1.56282,1.33585,1.3124,0.36362,0.757992,-1.68278,-2.58327,1.67525,0.41663,-0.047378,-0.156804,-0.155528,0.259226,1.57543,1.52343,0.82721,-0.316712,1.98273,-0.81938,0.230035,-0.113417,-1.65611,1.90586,1.62984,0.99231,-0.909561,-0.359235,0.184441,0.022018,-1.85094,0.994281,-0.751728,-1.00558,-1.70727,1.37813,0.701294,0.599155,1.5845,0.133099,1.15489,1.34099,-1.45141,-0.014826,-0.912991,-0.792884,-0.872471,1.8542,-0.052786,0.083086,-1.12031,-0.862375,0.956393,-0.363254,-1.14403,0.183528,0.177926,-1.54191,-0.568137,-0.402874,-0.388506,-0.347297,-0.246135,0.96601,0.393118,0.042926,-1.59939,-0.228855,-0.412169,-0.414132,-0.304372,1.07342,-0.441505,-0.813704,0.17998,0.294528,-0.153106,0.111095,0.112405,0.482071,-0.005296,-0.213905,-2.17993,0.050203,0.483122,-0.855974,-0.901599,1.60773,-1.47803,1.04211,-1.92466,2.27848,-1.53275,0.710526,-0.292808,-0.242801,0.756358,0.756358,0.756358,0.756358,-0.136896,1.2083,1.15376,-0.077296,0.113453,-0.2792,0.648943,-0.556356,0.048428,0.859508,-0.693288,-0.286795,-0.541594,0.482086,-1.41359,0.063864,1.3749,-1.85249,0.197501,1.09544,0.947177,1.15808,0.225473,-1.41296,0.683554,-2.24564,-1.29503,-0.301404,F
