Attr3252,Attr4847,Attr4196,Attr1882,Attr6041,Attr1834,Attr1745,Attr2111,Attr1779,Attr1829,Attr3320,Attr2288,Attr6201,Attr1674,Attr2121,Attr2402,Attr6919,Attr4366,Attr6005,Attr6806,Attr2363,Attr4951,Attr6281,Attr2020,Attr235,Attr6803,Attr1260,Attr760,Attr2546,Attr2642,Attr4973,Attr6225,Attr4052,Attr6797,Attr6855,Attr4328,Attr2354,Attr1249,Attr4653,Attr4229,Attr6967,Attr3183,Attr3847,Attr6373,Attr1291,Attr4936,Attr6185,Attr804,Attr2739,Attr1239,Attr5833,Attr4377,Attr2441,Attr2063,Attr6200,Attr2335,Attr6184,Attr3258,Attr6561,Attr461,Attr922,Attr5683,Attr3714,Attr4291,Attr6376,Attr5637,Attr4107,Attr2186,Attr1598,Attr1400,Attr4373,Attr1615,Attr4167,Attr6539,Attr1369,Attr157,Attr6584,Attr1394,Attr1928,Attr4389,Attr490,Attr1144,Attr2242,Attr6405,Attr6347,Attr5772,Attr3469,Attr5280,Attr173,Attr6847,Attr5501,Attr1685,Attr88,Attr5552,Attr1157,Attr343,Attr6761,Attr283,Attr2043,Attr4188,Attr3605,Attr6169,Attr6362,Attr6283,Attr758,Attr2439,Attr5231,Attr3631,Attr4006,Attr900,Attr6516,Attr2141,Attr3012,Attr1962,Attr2001,Attr1376,Attr2475,Attr1241,Attr3722,Attr3674,Attr450,Attr6209,Attr2084,Attr6271,Attr5794,Attr4535,Attr4499,Attr400,Attr4823,Attr3984,Attr2655,Attr6179,Attr6215,Attr6378,Attr878,Attr4723,Attr2250,Attr3338,Attr4137,Attr532,Attr4141,Attr3004,Attr3189,Attr4644,Attr350,Attr5808,Attr1630,Attr4932,Attr6644,Attr3932,Attr4116,Attr6974,Attr1953,Attr4069,Attr1725,Attr6922,Attr6515,Attr4582,Attr7119,Attr4697,Attr6314,Attr6677,Attr3975,Attr7001,Attr3507,Attr4461,Attr1078,Attr4801,Attr770,Attr4438,Attr2422,Attr5955,Attr3784,Attr2348,Attr4748,Attr2349,Attr1976,Attr1380,Attr1092,Attr4091,Attr6702,Attr2659,Attr2855,Attr6990,Attr2909,Attr1081,Attr2181,Attr4318,Attr5373,Attr98,Attr6613,Attr5122,Attr3030,Attr5560,Attr4480,Attr6388,Attr1334,Attr5171,Attr3359,Attr5087,class
-0.727484,-0.867476,-1.02445,-0.446681,-0.654509,-0.48364,-0.582219,-0.319647,-0.525639,-0.128534,-1.30226,-0.470702,-0.570695,-0.765133,-0.668221,-0.485578,-0.456039,-0.681021,-0.99109,-0.425238,-0.828957,0.617627,1.68599,-0.913526,-0.865159,-0.501693,-0.418003,-0.444951,-0.947166,3.14214,0.75611,1.17452,-0.514214,-0.533905,1.31783,1.10175,1.08375,-0.799659,-1.25322,-0.323602,-0.749894,-0.637126,-0.670796,-0.960731,-1.00212,-0.516766,-0.81435,1.26318,-1.1088,0.782378,0.103608,-0.638215,0.468659,-0.385307,-0.426492,0.809421,0.352097,-0.691104,-1.02949,0.272795,-0.282451,-0.133454,-0.770964,-0.307542,-0.613141,-0.154012,-0.830459,-0.618015,-0.750265,0.221989,-0.542855,-0.653627,0.518934,-0.708432,-0.246151,-0.808658,-0.560258,-0.364651,1.04978,0.93201,-0.616461,0.570931,-0.141713,-0.419518,1.11173,0.596579,-0.589761,-0.314093,-0.088104,-0.751655,0.259012,2.08637,0.293468,-0.515977,-0.501448,-0.128755,-0.38265,-1.50878,-0.476274,-0.312743,-0.635067,-0.241406,-0.523273,0.56256,0.732338,0.626051,-0.048861,-0.642041,0.751426,-1.034,1.83648,-0.859029,0.185681,-0.184148,-0.39538,-0.298209,0.619405,-1.08332,1.20954,-0.720035,-0.287878,-1.19005,0.846848,-0.450452,-0.555396,0.627498,-0.830382,0.999439,-0.859669,0.322895,-1.10362,-0.751296,-0.619396,-0.357703,0.298686,0.109456,0.040243,-0.907411,-0.324803,0.112401,-1.17986,-1.46338,-0.548169,0.449834,-1.33146,-0.422705,-0.110905,-0.756296,1.15534,0.123867,-0.309055,0.605149,-0.537352,0.501892,-0.023336,-0.407726,2.02375,0.484446,1.39401,-0.278816,-0.932085,-0.652296,0.388062,-0.792576,0.20649,-0.656592,1.28315,-0.681122,-0.099791,2.5544,1.24993,0.203044,-0.147088,0.187579,-0.32255,-0.460344,0.311981,0.295162,-0.50921,-0.690709,0.1022,0.040282,0.214022,0.855534,1.11112,1.31083,0.018031,-0.040596,-0.701556,-0.920688,-1.60683,-0.879646,-0.438604,-0.608927,2.48827,0.452608,0.101763,1.81076,-0.199325,0.457101,T
-0.581599,-0.804721,-0.623842,-0.521849,-0.032737,-0.493263,-0.801422,-0.664843,-0.538533,-0.245714,-0.937053,-0.465813,-0.543672,-0.07092,-0.516187,-0.433819,-0.443913,-1.05655,-0.580034,-0.787062,-0.780168,1.17788,0.661919,-1.1559,-0.268143,-0.762639,-0.314607,-0.423319,-0.549945,0.482258,0.207718,0.818884,-0.54181,-0.763955,0.436207,0.346376,1.81161,1.28613,-1.60059,-0.260191,0.661217,-0.1779,-0.670907,-0.919933,0.052296,-0.395675,0.249243,-0.090504,0.120375,0.367057,0.306618,-0.312632,0.595746,-0.233133,-0.432525,1.26388,-0.942416,-0.814184,-0.972771,0.72161,-0.199885,-1.38316,-1.58339,-0.328698,-0.37073,-0.447126,-0.376782,-0.139145,-0.560766,-0.539925,-0.245076,-0.920125,0.927687,-0.370788,-0.422964,1.26792,-0.414241,-0.318074,-0.145197,0.5373,-0.657105,-0.238504,-0.251665,-0.536563,2.05794,0.199298,-0.788667,-0.49918,-0.154075,-0.195948,-0.016603,3.19581,-0.730847,-0.497641,-0.54072,-0.005457,-0.603549,-0.758502,-0.481176,-0.515684,-0.605888,-0.308759,-0.355267,-0.338871,1.83052,2.32354,-0.274387,-0.306512,-0.030551,0.107933,1.72005,-0.859112,0.282419,0.366441,-0.086115,2.77878,-0.4992,-1.10488,0.513864,0.971107,-0.288456,-0.423784,-0.317776,-0.344244,-0.579911,-0.334932,-0.789875,-0.610646,-0.642685,2.63845,0.496556,-0.341929,-0.549128,2.45209,2.28225,-0.107008,0.134026,-0.744898,-0.635511,-0.96064,-0.386103,-0.982085,-0.52798,0.823039,-1.35611,-0.507702,-0.315793,-0.415597,0.921314,-0.047768,-0.678833,-0.107796,-0.516393,-1.1693,0.378814,-1.34023,0.52671,0.220714,-0.573439,0.836807,-1.03815,-0.801806,0.095489,-0.429981,2.50456,-0.194152,0.624902,-0.355057,0.320988,1.36922,0.781604,0.885566,1.08683,0.572006,0.182353,-0.463708,0.873087,-0.296455,-0.439195,0.426852,0.444187,-0.406676,0.412041,1.39061,-0.475068,2.01819,-0.211127,0.103874,-1.07123,-0.980265,-0.553081,-0.785693,-0.545019,-0.677873,2.19918,0.307435,0.202185,-0.023334,0.861059,-0.568005,T
-0.645466,-0.761855,-0.984981,-0.530449,-0.66336,-0.727455,-0.70933,-1.16272,-0.522275,-0.058432,-0.805493,-0.487405,-0.573746,-0.059936,-0.440507,-0.515714,-0.503145,-0.772057,-0.648744,-0.677157,-0.632818,-1.11087,0.621353,-1.04741,-0.211458,-0.709776,-0.185653,-0.472861,-0.791335,0.213823,0.211771,0.583925,-0.680226,-0.580661,0.044271,0.433379,1.55817,-0.201115,-0.652223,-0.45929,-0.297118,-0.848328,-0.554765,-0.891699,-0.704485,-0.342508,-0.310181,-0.22091,-0.785865,-0.484422,0.344489,-0.617042,0.210427,0.62153,-0.476705,1.50807,-0.181368,-0.718799,-0.56135,0.025447,-0.535021,0.020461,-1.07679,-0.667745,-0.330822,0.234157,-0.298687,-0.230683,0.232448,-0.344725,-0.082403,-0.696873,1.00256,-0.844702,-0.7524,-0.84513,0.178117,-0.229974,-0.817143,0.153971,-0.108287,-0.14958,-0.015415,-0.344175,0.031952,0.127245,-1.11833,-0.385294,-0.062929,-0.949639,0.012517,0.953496,-0.596518,0.123462,-0.551362,-0.300994,-0.294505,-1.23331,-0.548231,-0.669087,-1.30463,-0.204382,-0.325037,-0.449253,0.549622,0.827146,0.161941,-0.509363,0.408445,-1.14863,-0.54289,-0.465254,0.039368,0.227369,-0.720602,1.37677,-0.244667,-1.08374,0.037302,0.217262,-0.770169,-1.43182,-0.479612,-0.172874,-0.355619,-0.598687,-0.462198,0.513517,-0.824361,1.89704,-1.05783,-0.716397,-0.608796,-0.399145,-0.103054,-0.884995,0.158221,-0.90209,-0.154877,-1.09734,0.002936,-0.971603,-0.473187,-0.048006,-1.64571,-0.513362,-0.15018,-0.603707,0.117511,0.095459,-0.731444,1.2128,-0.442759,-0.416552,-0.29737,-0.282115,0.980292,-0.290873,-0.667741,0.20981,-0.009614,-0.78277,-0.400096,-0.619094,0.191799,-0.262505,-0.689895,0.636741,-0.362989,1.10002,0.727157,-0.846321,0.271887,-0.258813,-0.458394,-0.408683,-0.799464,0.078277,-0.082437,-1.19814,0.911924,1.60048,-0.56437,1.04089,-0.890525,0.493101,0.017241,0.280995,-0.265322,-0.779322,-1.15637,-0.859393,-0.485264,-0.729988,-0.147655,0.158333,0.420168,-0.030405,-0.736337,-0.371367,T
-0.55863,-0.546563,-0.275451,-0.522517,-0.448167,-0.181655,-0.544284,0.026849,-0.403136,-0.5695,-0.164445,-0.406133,-0.54124,-0.71438,-0.603521,-0.402857,-0.656009,-0.702949,-0.428918,-0.60619,-0.147621,0.271927,0.588492,-0.394529,1.17377,-0.63555,-0.013251,-0.43021,-0.114055,-0.099876,-0.78252,-0.531149,-0.165099,-0.665964,0.080368,0.042579,-0.688914,-0.500367,-1.47516,-0.013733,-0.426727,-0.465462,-0.378653,-0.946585,-0.802227,0.514675,-0.489968,-0.247778,-0.801059,0.496791,-0.247708,-0.544432,0.430217,-0.053202,-0.458582,-0.174226,0.741392,-0.499504,-0.495812,0.840784,-0.317166,-0.88952,-1.72271,-0.432393,-0.199157,-0.872798,0.201309,-0.869896,-0.777441,-0.491175,-0.414953,-0.665177,-1.10587,-0.100069,1.15063,-0.875354,-0.55095,-0.630658,0.182056,1.34826,1.23874,-0.065572,-0.522949,1.18793,0.385246,0.075038,-0.86747,-0.284991,-0.443122,0.563376,-0.066035,1.50791,-0.909373,-0.51932,-0.453623,0.025023,0.250661,-0.941165,-0.277057,-0.682011,-0.31785,1.33652,-0.85524,-0.737655,-0.061224,-0.593968,-1.06502,-0.604032,1.44302,0.678872,-0.121091,-0.546511,0.117637,-0.557061,0.660796,-0.611807,-0.458414,-0.345542,-0.019378,0.92984,-0.085329,-1.67602,2.46026,-0.234383,-0.512675,1.43036,-0.475256,-0.131793,-1.05312,-1.07583,-0.732762,0.010221,-0.334447,-0.296667,1.09993,-0.140536,0.023192,-0.330984,0.273573,0.654706,-0.577429,-0.008881,-0.48874,0.776544,0.07563,-0.394523,-0.185979,0.012717,0.787424,-0.063137,-0.255862,-0.408561,-0.330029,-0.629423,0.424157,0.028705,1.40371,-0.159103,-0.433743,-0.231394,-0.09724,-0.217479,0.038278,-0.558452,1.19239,-0.27773,-0.278522,-2.18967,0.101513,0.85652,0.422779,-0.512021,1.00997,0.223283,0.051769,-0.219171,0.506228,0.301578,-0.031866,-0.279803,-0.014444,-0.334333,0.236885,0.66146,0.77948,0.420777,-0.510493,-0.566768,0.330555,-0.526459,-1.26048,-0.396125,-0.127349,-0.418456,-0.391497,-0.172768,-0.890614,-0.209611,-0.002946,-0.648329,T
-0.773564,-0.408515,-0.635221,-0.601937,-0.346045,-0.732001,-0.957845,-0.029976,-0.515024,-0.777745,-0.839137,-0.557504,-0.592512,-0.078582,-0.579345,-0.518183,-0.650712,-0.466485,0.217486,-0.851811,-0.707537,-0.306152,1.73951,-0.422741,-0.749078,-0.925547,-0.82775,-0.546175,-0.933163,0.840727,1.36986,0.900774,-0.20288,-0.916714,1.55169,3.1148,2.21122,-0.410835,-1.05461,-0.293965,0.531152,0.089961,-0.373525,-1.16777,-0.474582,1.17278,-0.238121,2.18688,1.27489,1.58808,-0.567565,-0.469962,2.17021,1.40798,-0.509968,0.962964,-0.39083,0.241673,-0.793154,-1.7856,-0.701687,1.17932,1.80013,1.50284,-0.455731,0.510875,-0.101095,-0.288283,-1.79064,-0.406616,-0.421176,-0.256792,3.72281,-0.635185,-0.348566,-0.481259,-1.11104,-0.28036,0.71199,0.597443,0.381404,-0.240424,-0.928977,-0.610059,2.89086,2.04579,-1.11337,-0.040065,-0.971936,-1.06069,3.10981,1.40293,-1.14409,1.77057,-0.706558,-0.104601,1.03562,-1.22733,-0.516546,-1.2926,-0.573911,0.471093,-1.25609,1.51491,2.8347,1.58638,0.497294,-0.730172,0.703554,-2.07272,0.609072,0.101785,-0.809286,0.250459,-1.03985,-0.188382,0.480399,0.198009,0.72978,0.612556,0.135044,-0.924514,2.45121,-0.518143,-0.853352,1.49007,-0.651835,1.58228,0.759327,2.0294,0.158904,-0.352264,-0.499011,-0.549131,3.39168,1.70353,-1.18892,1.122,-0.417889,1.55511,0.02101,-0.793768,-0.797083,1.31808,-0.808795,-0.676741,-0.404282,0.55862,0.858267,1.91138,-0.710724,0.069146,-0.548023,-0.718225,-0.622616,-1.76804,1.02747,1.71864,0.635816,-0.981221,-0.546989,-1.22564,2.22352,-0.97983,1.31923,1.27694,0.727615,1.5228,0.039519,2.42691,-0.122845,-1.56224,1.83935,1.36294,-1.16129,-0.452316,-0.494663,1.29682,-0.34988,-0.89069,1.46663,-0.226676,3.53626,0.904298,1.58242,2.37383,-0.53344,0.542995,-1.50344,-0.64562,0.052749,-0.0968,-1.39467,-1.17536,2.71668,0.596927,-0.933413,0.215102,1.47989,1.08449,T
-0.555319,-1.05815,-0.865401,-0.47734,-0.956005,-0.004959,-0.476121,-1.38302,-0.310841,-0.727007,0.112773,-0.528823,-0.545922,-1.24927,-0.131459,-0.515438,-0.161844,-1.32518,-0.616927,-0.299203,-0.86699,-1.55831,-0.075401,-0.208897,-1.45401,-0.24626,-0.794391,-0.45144,-0.76464,2.08276,1.36795,1.08587,-0.852126,-0.266233,0.559906,0.924777,0.414439,-0.863017,1.45519,-0.948697,-0.86012,-0.03886,-0.98244,-0.423079,-1.21171,-0.833682,-0.813024,-0.070358,0.902646,0.507918,-1.50419,-0.494393,-1.04555,-0.968507,-0.55325,1.42847,1.65068,-0.200586,1.54547,0.09623,-0.524414,-0.723154,2.18043,-0.441433,-0.876784,-1.48332,-0.716889,0.119218,-0.638033,-0.600693,-0.398708,0.40375,0.971695,-0.391287,-0.86842,1.40612,0.054681,-0.729368,1.7981,-0.306124,-0.065174,0.586754,-0.860867,-0.576556,0.218213,0.038893,-0.400955,-1.5768,-0.635831,1.9328,0.448575,1.26031,0.022893,-0.92588,-0.327114,-0.206288,-0.23188,0.991062,-0.691565,2.21697,-0.020055,-0.009703,-0.578998,3.38354,2.01867,0.399535,-0.195267,-0.661938,0.044267,0.492733,-0.576527,-0.252771,-0.908078,1.10825,-0.311564,-0.420679,-0.015027,1.44193,0.128729,-1.0185,0.840634,1.00556,-0.31299,-0.407988,1.17701,-0.610762,-0.388041,0.535164,-0.907913,-0.434999,2.22338,-0.750044,-0.176288,-0.610492,0.497676,-0.430804,-0.821371,-1.1687,-1.16187,0.296944,0.650731,-0.944224,-0.466658,1.77717,2.00265,-0.504756,0.055169,-0.90755,0.614091,0.021524,-0.073388,1.68917,-0.339686,-1.18664,-0.548434,-0.171363,-2.03056,-0.382591,0.681935,1.17434,0.150869,0.897354,-0.907483,-0.440447,0.103066,-0.657561,1.23586,0.624128,-0.619575,1.42556,2.08503,-0.442234,-0.478399,0.517475,-1.06264,-0.471748,-0.516885,-0.05596,-0.562591,-0.860398,0.132022,0.692188,-0.316568,-3.44932,-0.65626,-0.480764,0.095702,-0.252884,-0.862813,0.75918,-1.03301,0.383059,0.518941,0.923595,1.29013,-0.442743,1.40373,0.316414,-0.700806,-0.276205,T
1.31224,2.6848,1.31896,1.48623,1.43839,1.14739,2.62432,1.55733,0.981413,1.1996,1.38008,1.45799,1.87066,1.65306,1.29352,1.33851,1.40608,2.47151,2.8486,1.0541,1.63765,0.79637,-1.41331,1.56204,0.709542,1.11234,0.053487,1.39397,0.873702,-1.00593,-1.18117,-0.703075,0.800482,1.05265,-1.05042,-0.628203,-0.666723,0.630804,2.20041,2.34536,0.78028,2.70862,3.02513,3.3777,1.12678,1.1633,1.72787,-1.11901,1.73301,-0.562819,0.604355,1.35198,-0.818515,-0.275192,2.1272,-1.02645,-1.35273,2.02523,1.24473,1.58332,0.841537,0.863022,-0.056472,-0.494391,0.117645,2.17943,2.63238,2.08393,0.906658,0.579898,0.926954,1.44653,-1.02293,1.17958,0.303512,0.893458,2.33901,1.3617,-1.20045,-1.78618,-0.658799,-0.951515,1.38042,-0.536992,-1.11173,-0.72306,-0.353846,0.189452,1.41248,0.817547,-0.759793,-0.812833,1.17397,-0.74028,1.00745,1.65647,-0.816192,1.82101,0.014011,2.77306,2.84309,0.691093,0.794239,-1.39459,-0.794131,-0.878596,-0.988011,-0.039835,-1.60519,2.5568,-0.091554,1.17863,2.53693,-0.560015,1.22469,2.11708,-0.615515,-1.17186,-0.925058,-1.66452,1.8792,0.84647,-1.15258,-0.071389,1.54329,-1.04182,1.12932,-1.04915,0.39352,-0.220986,0.969039,1.15237,1.99997,0.243592,-1.24679,-0.917955,0.468137,2.66893,-0.140708,-1.32189,0.655652,1.9536,1.379,-0.684104,-0.079082,1.32576,-0.276174,0.307714,-1.72571,-1.00536,1.1944,-0.212778,0.434996,2.69191,0.173755,0.451474,-1.87407,-1.06636,-1.19779,1.32627,2.10663,1.74407,-1.22276,2.00888,-0.966322,1.71133,-0.662881,-1.2313,1.52603,-0.986789,-1.03018,-0.665361,-1.10727,-0.815937,3.22868,2.96031,-0.243401,-1.11393,1.24011,0.675224,-0.906105,1.6875,-0.705218,-0.480379,-0.878049,-1.11363,3.45749,-0.811347,2.05454,0.850092,1.67856,-0.147152,3.74378,2.4985,-0.556956,-0.87197,0.724291,-0.721666,-0.995981,-1.10067,F
0.965867,0.591543,1.17044,-0.07373,0.206763,0.521266,1.78309,0.283055,1.11667,0.842926,1.26351,2.35683,3.14391,0.74074,-0.064507,2.33964,2.85245,0.627972,0.991966,0.50925,0.506342,0.481017,-1.11138,0.619382,0.760653,0.502158,1.30056,0.001303,1.44151,-0.805351,-1.01563,-0.815147,1.65081,0.330039,-1.0614,-0.99895,-0.984228,1.0473,0.79901,0.42718,0.185929,-0.429992,1.11187,0.150254,0.895605,0.692824,0.404864,-1.23827,-0.047477,-0.95266,1.13303,0.454255,-0.64729,-0.330151,4.77365,-0.928655,-1.92894,2.24917,0.527293,1.08048,0.006272,0.072235,1.83817,-0.958453,0.394825,0.898019,0.505777,1.22187,1.14448,0.03308,0.299029,0.164389,-1.27959,0.836064,-0.028312,1.00871,1.74376,0.352444,-1.12524,-1.25629,-1.39256,-0.96578,3.48716,-0.457374,-1.14617,-1.11518,-0.186396,0.447723,0.421982,1.24798,-0.884429,-0.80222,0.582805,-0.901017,-0.171624,0.267017,-1.04833,1.10956,-0.22707,2.5646,0.451352,1.70689,2.06999,-0.734383,-0.732116,-0.698068,-0.315023,0.249535,-0.329579,1.27912,-0.350262,1.07993,1.09579,-1.00097,0.672598,1.68178,-0.320861,-1.10918,-1.07671,-0.991087,0.180764,1.9114,-0.617183,0.967998,1.13224,-0.936458,1.7301,-1.06847,-0.957603,-0.952041,0.366622,-0.507549,1.38452,-0.400727,-1.2238,-0.805003,0.12842,1.04394,0.69163,-1.29791,0.124015,0.300694,0.645149,-0.418233,0.883302,1.71665,-0.371309,0.15893,-0.938602,-0.978683,0.182632,-0.143528,-0.306315,0.218703,0.220175,1.12191,-1.3907,-0.923181,-0.785634,1.32947,0.385311,1.45796,-0.9794,2.10241,-0.329373,0.064326,-0.789321,-0.921348,-0.256038,-1.19848,-0.639142,0.936843,-0.448769,-0.86255,1.50565,2.21125,0.828706,-0.807594,-0.262471,0.444053,-0.85142,1.13402,-0.719617,-1.43059,-0.824825,-0.674238,2.31496,-1.01666,2.86486,1.17192,0.687221,-0.118926,0.979939,2.70663,-0.837177,-1.24677,1.15506,-0.536945,-0.492118,-0.752599,F
0.453253,0.360593,0.917357,2.39323,1.21183,2.51398,1.25696,1.28479,-0.401339,2.76261,-0.928236,1.53877,-0.471871,1.98462,3.88072,-0.275215,2.12965,3.2484,1.21313,3.23866,0.69698,0.501443,-0.430521,-0.392238,1.11311,3.1269,1.5647,3.90392,0.585971,-0.786802,-1.09716,-1.04393,-0.36178,3.35687,-1.03871,-0.736901,-0.710767,-0.544126,-0.226139,1.43857,3.30855,0.057944,-0.26416,0.52693,0.487503,1.35752,0.780914,-1.18639,2.61786,-0.473833,2.51044,1.32277,-0.785362,1.43186,-0.458362,-0.787651,-2.27321,-0.010028,0.823245,0.172975,3.85484,1.96712,1.86277,-1.32779,2.96737,0.023933,-0.191057,-0.333943,2.23407,4.58423,1.45488,0.82892,-1.05206,0.289146,3.33386,-0.49967,0.512438,1.66898,-1.38902,-0.847568,-0.983868,-0.512598,-0.486121,3.59013,-1.00088,-1.10898,2.71187,1.56935,0.427082,-0.403616,-0.967526,-0.826752,-0.664632,-0.918116,4.11911,-0.648883,-1.31541,2.45021,3.87586,-0.228834,-0.833553,-0.174847,0.441296,-2.02296,-0.745627,-0.612814,-1.14998,3.78486,-0.194493,-0.313104,-1.55256,1.49364,0.209866,-0.567191,0.159944,0.182495,-0.737525,-1.37315,-1.34493,0.280411,3.52842,1.5939,-1.39143,-0.298277,0.059598,-0.624228,-0.817232,2.2641,-0.49604,-1.11323,1.17069,1.55618,-0.644201,1.21765,-0.708993,-0.941684,3.52595,0.905098,3.06727,-0.994954,0.58886,1.15946,-0.264536,-0.926353,1.01214,-0.411569,-0.386595,-0.351953,0.344818,-0.84998,1.44392,-0.507936,5.04184,0.241465,0.839498,1.91683,0.43989,-0.301069,-1.00756,0.636674,-0.294683,0.408097,-1.39553,-0.408042,-0.827159,4.9764,-0.83549,-1.37003,1.35278,-0.101618,-0.381947,-0.083569,-1.12603,-0.807043,0.492256,1.0546,0.528178,-0.14689,4.70562,1.07801,-0.708915,-0.352013,-0.914007,0.772936,-1.1318,-0.033571,-0.359136,-0.925212,-0.104593,-1.08258,-1.31537,0.003815,-1.11062,-0.077924,-0.595104,-0.539439,0.848901,-0.40929,-0.947458,-1.55441,F
0.707383,1.35608,1.10399,2.97982,1.23127,0.557456,0.81159,1.35475,0.8735,0.025726,2.48096,4.96756,0.864447,1.54039,1.03863,1.67774,1.45595,0.50674,1.33201,1.25753,-0.318334,0.252452,-1.31816,0.650647,-0.263579,1.14859,1.60151,-0.145566,1.39658,-0.758897,-0.860164,-0.943281,0.658679,1.40183,-0.909041,-1.10589,-0.864409,1.53076,1.58616,2.77606,-0.38398,0.682118,-0.423591,0.62862,1.85839,0.047319,0.36239,0.475891,0.523258,-1.22324,-0.215199,3.16576,-1.11962,-0.343572,0.436359,-1.12208,0.344356,3.17081,0.375122,-0.956589,0.453951,0.743789,1.14083,-0.563285,0.821826,1.97849,4.10764,-0.186651,-0.591491,-0.025023,0.28878,2.03128,-1.33282,-0.165362,0.142025,3.39601,3.16393,0.598561,-1.12024,-1.46906,-1.15966,-1.12979,0.665067,-0.133988,-1.70374,-0.149863,0.749461,1.61628,1.41972,0.966667,-0.567699,-0.832043,0.735224,-0.0673,-0.243162,-0.162783,-0.397105,2.02722,0.43057,2.98937,0.315011,1.14353,3.11609,0.303246,-0.797347,-1.1919,-0.877793,-0.772414,-1.82317,-0.06414,-0.406757,0.830829,0.15486,-0.380147,1.4788,0.819291,0.496559,0.7788,-0.238635,-1.41246,3.07763,1.56367,-1.29332,0.890265,3.70068,-1.11167,1.36957,-1.28777,-0.648528,-0.677479,0.218211,1.15467,0.148529,-0.053085,-1.19683,-0.203818,-0.302984,0.685756,-1.02986,-0.719211,2.2531,0.672525,1.5706,-0.43987,2.71741,0.97155,-1.05724,0.480832,-0.446555,-0.894508,0.475735,-1.27767,0.194422,0.237983,-0.781204,-0.00641,-0.917649,-1.33893,-1.0384,0.852819,0.113499,1.7054,-0.996647,-0.073431,-1.57705,2.18048,-1.04041,-1.1251,2.5938,-1.14209,0.383945,0.424715,-0.705242,-1.15154,-0.31533,-0.525269,-1.14902,-0.841033,0.660819,0.236501,-0.924046,1.43485,-1.04689,-1.18951,-0.901241,-1.48949,1.75287,-0.873857,1.14632,0.887112,0.845093,0.656642,-0.008785,0.170557,-0.535957,-0.084584,1.36743,-0.901714,-0.004377,-1.05119,F
0.065116,1.73465,1.22019,1.25302,3.1165,0.392011,0.047978,0.89,3.01414,0.471043,-0.364046,0.7537,-0.588025,-1.53203,1.18623,1.96013,0.431295,1.37055,0.093571,-0.389567,1.12789,1.83559,0.555396,1.27956,2.65485,-0.495273,1.28884,0.547999,0.62901,-0.906341,-1.31951,-0.894109,-0.643872,-0.173703,-0.964536,-0.678848,-1.00363,-0.52941,-0.430044,0.056079,1.7345,2.53576,-0.313345,-0.151098,0.839067,2.19529,0.451508,-1.20052,0.915602,-0.361176,0.480852,0.776703,-0.956626,2.11364,-0.442366,-0.525883,0.499883,-0.122331,0.224085,0.282282,0.480827,-0.241943,-0.622721,-0.637475,0.825944,-0.386886,0.090272,-0.924775,1.40799,1.70222,0.035245,1.10969,-0.010562,1.08378,0.234003,-0.830153,0.345377,-0.695491,0.103124,-0.088786,0.186732,-0.549944,0.202527,0.436385,0.322821,-0.056366,0.42093,0.87735,-0.671584,1.58533,-0.783488,-0.920254,2.15594,-0.931684,1.72153,1.7962,-0.934041,-0.497069,-0.360072,-0.622211,-0.661275,-0.825379,-0.723992,-0.979726,-0.730496,-2.17033,-1.13087,-0.030026,-1.02485,0.17728,-1.02679,1.75625,2.44827,-0.222911,-1.44331,-0.623875,-0.52901,0.051147,-1.12128,-0.075935,-0.013509,-0.335757,0.488898,-0.227332,-0.406038,-0.217411,-0.227984,-0.905415,-1.35928,-0.317533,1.45495,2.57522,1.63803,0.74907,0.814476,-0.079503,1.18215,-0.517919,0.888253,0.293585,2.0895,0.457277,-0.593218,-0.901569,0.700208,-0.673337,-0.760386,1.94073,0.203695,-0.899851,3.84383,-0.777483,0.21838,1.24853,1.81131,0.812795,-0.945557,-0.820629,-0.628873,0.214388,-0.04081,-0.623749,-0.410633,0.179572,-0.353391,-0.574172,-0.239795,-0.786339,1.28027,-0.662667,-1.13586,2.45473,0.189727,-0.449498,0.206148,-0.475522,3.7699,-0.121308,0.188699,0.307081,-0.54359,0.550652,-0.670671,1.33536,0.461148,0.86571,-0.779364,-0.892777,-0.065708,0.540474,-0.763173,-0.006736,1.27732,-0.206629,-0.748474,-0.810798,-0.209088,-0.666627,-2.47712,-0.124125,F
